SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
533022,20 MICRONS  ,B ,Q,37.50,39.75,37.10,38.80,39.75,37.10,189,18183,701451.00,
533023,WABCO       ,A ,Q,7100.05,7224.20,7070.05,7160.20,7121.20,7100.65,164,390,2793808.00,
533029,ALKALI      ,B ,Q,74.40,74.40,71.50,72.60,72.60,72.45,82,3806,277963.00,
533033,ISGEC       ,B ,Q,5848.00,5848.00,5579.20,5634.60,5649.00,5745.90,122,264,1499804.00,
533047,INDIAN MET  ,B ,Q,308.15,334.00,305.20,324.60,332.50,303.75,1413,45329,14422919.00,
533048,GI ENGINERG ,B ,Q,3.64,3.64,3.64,3.64,3.64,3.47,3,500,1820.00,
533056,VEDAVAAG    ,X ,Q,39.00,39.95,38.60,38.65,38.60,38.65,73,17707,692696.00,
533068,ARROW TEX   ,B ,Q,30.70,31.55,30.70,30.95,30.95,30.60,7,984,30470.00,
533078,MANJEERA    ,X ,Q,61.60,61.60,61.60,61.60,61.60,64.80,1,2,123.00,
533080,MOLDTKPACK  ,B ,Q,292.95,305.00,290.85,297.65,297.00,291.25,139,4043,1203937.00,
533088,MAH HOLIDAY ,A ,Q,329.10,339.00,329.10,333.70,332.25,334.65,265,6657,2234387.00,
533090,EXCEL       ,B ,Q,9.80,9.90,9.44,9.44,9.44,9.93,17,1402,13376.00,
533093,RAJ OIL     ,Z ,Q,1.57,1.65,1.57,1.64,1.64,1.65,9,13352,21662.00,
533095,BENGLA& ASM ,B ,Q,2201.35,2243.00,2102.05,2125.30,2125.30,2176.25,116,800,1747697.00,
533096,ADANI POWER ,A ,Q,18.75,19.50,18.35,19.25,19.25,18.25,2244,1800740,34028947.00,
533098,NHPC        ,A ,Q,26.55,26.75,26.40,26.50,26.50,26.40,467,153107,4068383.00,
533101,SURYAMBA SP ,X ,Q,75.95,75.95,71.05,71.05,71.05,70.70,12,335,24677.00,
533103,JINDALCOTEX ,T ,Q,8.90,8.90,8.08,8.69,8.69,8.50,4,305,2499.00,
533104,GLOBUS SPR  ,B ,Q,128.80,134.00,128.00,132.30,131.10,124.45,670,31081,4088211.00,
533106,OIL INDIA   ,A ,Q,214.00,223.30,214.00,222.10,222.10,216.30,730,40695,9017359.00,
533107,RNAVAL      ,A ,Q,14.15,14.75,14.00,14.55,14.55,14.15,818,304167,4356843.00,
533108,BHILWRA TEC ,X ,Q,12.01,12.85,12.00,12.84,12.85,12.09,23,7061,88044.00,
533121,SQSBFSI     ,B ,Q,509.00,528.40,509.00,523.85,523.05,499.00,45,1267,655914.00,
533122,RTNPOWER    ,A ,Q,3.99,4.14,3.95,4.06,4.06,3.93,346,445865,1802212.00,
533137,DEN NETWORK ,A ,Q,90.90,93.35,90.90,91.15,91.05,89.10,113,8046,737791.00,
533138,ASTEC LIFE  ,B ,Q,710.00,710.00,684.45,702.60,704.00,685.45,232,4305,2998427.00,
533144,COX KINGS   ,A ,Q,207.00,210.00,205.00,209.25,209.25,205.20,290,9125,1898167.00,
533146,DLINK IND   ,T ,Q,87.00,88.20,86.65,88.20,88.20,84.00,27,2248,197658.00,
533148,JSW ENERGY  ,A ,Q,73.30,75.75,73.30,74.40,74.40,73.80,1537,199811,14926564.00,
533149,ESSAR SECU  ,X ,Q,3.40,3.40,3.40,3.40,3.40,3.57,3,1500,5100.00,
533150,GODREJ PROP ,A ,Q,734.00,792.60,734.00,785.70,785.70,725.35,1676,65874,50858799.00,
533151,D B CORP    ,A ,Q,261.40,261.50,258.60,259.40,260.00,260.35,64,3371,877096.00,
533152,MBL INFRA   ,B ,Q,14.30,15.45,14.30,15.45,15.45,14.75,61,34056,522956.00,
533154,INFINITE    ,B ,Q,415.00,444.25,415.00,440.30,437.00,434.80,157,2118,923986.00,
533155,JUBL FOOD   ,A ,Q,2636.00,2681.35,2620.70,2649.70,2649.70,2629.80,2567,56927,151133380.00,
533156,VASCON ENG  ,B ,Q,31.55,31.80,31.10,31.25,31.20,31.20,271,55996,1760927.00,
533157,SYNCOM HEAL ,B ,Q,4.55,5.00,4.55,4.63,4.70,4.59,37,10007,48184.00,
533158,THANGAMAYIL ,B ,Q,475.10,475.10,475.10,475.10,475.10,449.00,1,10,4751.00,
533160,D B REALTY  ,B ,Q,42.00,44.80,42.00,44.20,44.20,41.85,891,156771,6838902.00,
533161,EMMBI       ,B ,Q,152.95,157.00,148.10,151.45,151.45,146.05,41,3596,541756.00,
