SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500650,EXCEL INDUST,B ,Q,1270.05,1270.75,1257.05,1257.05,1257.05,1323.20,50,1249,1571681.00,
500655,GARWARE POLY,X ,Q,145.50,151.00,137.05,141.25,141.25,152.25,129,56760,8233166.00,
500660,GLAXOSMITH  ,A ,Q,2525.00,2535.00,2511.55,2524.60,2524.60,2511.20,102,278,701076.00,
500670,GUJ.NARMADA ,A ,Q,469.00,470.35,445.25,448.50,448.20,468.90,3927,223440,101639178.00,
500672,NOVARTIS    ,B ,Q,656.20,656.20,622.20,626.65,626.65,658.05,268,7001,4454483.00,
500674,SANOFI      ,A ,Q,5080.40,5120.00,5049.95,5063.30,5089.85,5022.60,105,318,1613076.00,
500676,GLAXOSMITHKL,A ,Q,6524.65,6524.65,6435.55,6466.15,6476.75,6524.90,54,141,912799.00,
500680,PFIZER LTD. ,A ,Q,2624.50,2640.05,2505.00,2531.85,2531.85,2599.35,522,3701,9575634.00,
500690,GUJ.ST.FERT ,A ,Q,111.00,111.00,105.45,107.35,107.35,111.95,1799,253076,27300124.00,
500696,HIND UNI LT ,A ,Q,1562.00,1572.50,1547.00,1563.90,1563.90,1562.20,3313,45696,71426532.00,
500710,AKZOINDIA   ,B ,Q,1931.30,1940.00,1906.00,1923.85,1922.00,1938.35,181,1398,2696304.00,
500730,NOCIL LTD   ,B ,Q,170.00,170.00,152.00,161.20,161.20,168.50,4840,509875,81012178.00,
500770,TATA CHEM.  ,A ,Q,731.00,731.35,708.45,725.20,726.00,732.65,678,22855,16453773.00,
500777,T.P.L.      ,B ,Q,34.00,35.35,32.15,35.05,35.20,35.15,163,19645,664000.00,
500780,ZUARIGLOB   ,B ,Q,138.20,143.40,134.00,137.30,136.90,139.90,96,7942,1090916.00,
500790,NESTLE (I)  ,A ,Q,9810.00,9836.40,9505.50,9542.05,9600.90,9810.40,659,2365,22767990.00,
500800,TATAGLOBAL  ,A ,Q,255.50,264.05,255.00,263.10,263.10,255.60,2171,224985,58945741.00,
500820,ASIAN PAINTS,A ,Q,1281.00,1291.95,1270.10,1273.05,1273.05,1281.80,890,21756,27866758.00,
500825,BRITANIA IND,A ,Q,5799.00,5847.40,5755.10,5800.20,5800.20,5763.70,710,3265,18959426.00,
500830,COLGATE PALM,A ,Q,1240.00,1260.85,1226.25,1233.05,1236.50,1235.70,1001,18427,22994852.00,
500840,EIH LTD.    ,B ,Q,173.70,175.00,167.50,169.00,169.25,173.15,205,11032,1893470.00,
500850,INDIAN HOTEL,A ,Q,137.25,137.25,131.00,132.50,132.50,136.10,950,63230,8450753.00,
500870,CASTROL     ,A ,Q,172.95,172.95,168.15,171.65,171.65,172.15,744,35425,6040182.00,
500875,ITC LTD.    ,A ,Q,270.00,270.35,266.80,267.30,267.30,268.40,2027,289868,77700775.00,
500877,APOLLO TYRES,A ,Q,266.50,271.40,260.65,268.95,270.00,266.05,869,72372,19245812.00,
500878,CEAT LIMITED,A ,Q,1339.05,1358.00,1310.55,1350.90,1350.90,1329.85,1845,36323,48497539.00,
500940,FINOLEX IND.,A ,Q,604.00,606.05,600.00,600.45,601.00,609.05,324,1737,1045143.00,
501150,CENTRUM CAP ,B ,Q,54.00,55.50,53.50,54.65,54.65,54.20,1007,447833,24324879.00,
501242,TCI FINANCE ,B ,Q,22.60,23.55,22.10,22.40,22.10,23.50,76,9790,221274.00,
501298,INDUS.&PRUD.,X ,Q,1190.00,1190.00,1190.00,1190.00,1190.00,1189.45,2,4,4760.00,
501301,TATA INVEST.,B ,Q,791.05,795.10,781.60,786.95,786.95,791.20,225,5004,3933623.00,
501343,MOTOR&GEN.FI,B ,Q,38.00,39.40,38.00,39.00,39.00,39.00,6,450,17456.00,
501370,WALCHAND PF ,X ,Q,113.45,121.25,113.45,120.40,120.40,113.50,4,450,53265.00,
501391,W.H.BRADY   ,X ,Q,143.05,156.40,143.05,151.20,146.00,155.70,3,102,14607.00,
501423,SHA ENG PLA ,X ,Q,1305.00,1310.00,1260.00,1273.05,1262.00,1304.30,132,1947,2486115.00,
501425,BOM.BURMAH  ,A ,Q,1470.80,1480.15,1388.70,1425.15,1425.15,1481.15,1099,22249,31827861.00,
501430,BOM.CYCLE   ,X ,Q,1900.05,1900.05,1900.00,1900.05,1900.00,1995.00,2,2,3800.00,
501455,GREAVES COTT,A ,Q,126.00,126.00,120.90,122.50,122.00,127.35,557,49133,6051751.00,
501700,INDIA NIVEH ,X ,Q,45.95,46.90,45.80,46.20,46.20,46.40,27,5440,250938.00,
501831,COAST CORP  ,X ,Q,50.25,50.25,50.25,50.25,50.25,49.30,1,1,50.00,
501833,CHOWGULE ST ,XT,Q,11.20,12.35,11.20,12.32,12.32,11.78,4,104,1169.00,
501848,GLOBAL OFFS ,B ,Q,19.50,19.90,19.00,19.05,19.05,19.80,26,2845,54867.00,
502015,ASIIL       ,X ,Q,24.75,26.70,24.30,24.80,25.00,25.45,81,19031,474652.00,
502090,SAGAR CEM.  ,B ,Q,860.00,860.00,814.70,826.30,830.00,865.15,43,316,262042.00,
502137,DECAN CEMENT,B ,Q,422.40,439.95,410.60,417.10,410.60,449.70,32,201,85162.00,
502157,MANGALAM CEM,B ,Q,249.80,264.95,248.05,261.10,263.65,253.10,187,19864,5070915.00,
502165,OCL INDIA L ,B ,Q,1255.00,1255.00,1200.75,1203.55,1201.00,1246.95,61,1074,1301685.00,
502168,N C L IND.  ,B ,Q,187.00,187.95,180.00,180.50,180.35,187.35,97,5613,1017718.00,
502175,SAURAS.CEM. ,X ,Q,62.00,62.00,58.65,59.65,59.85,61.10,115,16955,1010714.00,
502180,SRI DIGV CEM,X ,Q,24.60,25.30,23.70,24.40,24.25,24.90,138,47238,1160825.00,
502219,BOROSIL GLAS,B ,Q,825.05,825.95,768.00,778.50,778.50,825.85,777,14688,11693000.00,
502271,RAASI REFRAC,X ,Q,3.12,3.12,3.12,3.12,3.12,3.09,3,1100,3432.00,
502281,TRIVENI GLAS,XT,Q,14.29,14.29,13.01,13.01,13.01,13.69,17,6999,91885.00,
502330,IPAPPM      ,B ,Q,316.85,318.80,306.20,315.10,318.80,316.05,103,2470,769681.00,
502355,BALKRISH IND,A ,Q,1115.00,1118.95,1082.20,1099.75,1100.30,1114.80,689,9356,10278685.00,
502407,NATH PULP   ,X ,Q,35.30,37.45,32.00,32.00,32.00,36.55,19,966,33100.00,
502420,ORIENT PAPER,B ,Q,29.35,30.05,27.25,28.75,28.85,29.95,660,139599,3953696.00,
502445,CITADEL     ,X ,Q,41.40,41.40,34.80,35.25,35.10,38.55,23,1730,61464.00,
502448,ROLLATAINER ,B ,Q,4.00,4.00,3.63,3.63,3.63,3.82,20,4596,16964.00,
502450,SESHA.PAPER ,B ,Q,818.05,889.90,818.05,839.85,835.00,871.00,27,155,131056.00,
502587,RAMA PULP   ,X ,Q,48.70,48.70,42.00,43.65,44.00,44.30,74,10313,448341.00,
502742,SINTEX IND. ,A ,Q,15.60,15.70,14.85,15.05,15.05,15.65,866,369902,5607547.00,
502761,BLUE BLEND  ,B ,Q,10.25,10.25,10.25,10.25,10.25,10.78,2,90,922.00,
502820,DCM LTD.    ,B ,Q,85.00,87.00,84.45,84.65,85.00,85.05,66,3263,278715.00,
502865,FORBES & CO ,B ,Q,2900.00,2900.00,2805.45,2805.45,2805.45,2953.10,245,2324,6547328.00,
502873,H.P.COTTON  ,X ,Q,34.15,37.50,32.20,34.50,36.00,37.85,23,2097,71273.00,
502937,KESORAM IND ,B ,Q,85.80,87.20,82.30,83.15,83.15,86.30,696,46167,3952742.00,
502958,LAKSHMI MILL,X ,Q,3315.05,3449.95,3170.00,3196.55,3195.00,3400.00,30,201,654220.00,
502986,VARDH TEXT  ,B ,Q,1207.90,1288.00,1199.15,1255.80,1260.00,1236.75,121,865,1069725.00,
503015,MODERN INDIA,X ,Q,42.00,42.00,42.00,42.00,42.00,42.00,1,500,21000.00,
503031,PENLAND LTD ,B ,Q,16.35,16.60,14.40,14.85,14.85,16.75,733,216270,3375596.00,
503100,PHOENIX MILL,B ,Q,649.00,656.60,623.35,645.20,642.60,653.85,298,3731,2384585.00,
503101,MARATHON NEX,B ,Q,183.00,189.90,174.40,177.95,178.00,187.50,75,2208,390598.00,
503127,RAJA BAHADUR,XT,Q,1205.00,1205.00,1205.00,1205.00,1205.00,1260.00,1,2,2410.00,
503162,REL.CHEMOTX ,X ,Q,85.50,85.50,77.50,78.05,78.10,81.55,44,2702,212533.00,
503169,RUBY MILLS  ,B ,Q,342.00,342.00,320.00,325.40,325.40,335.25,37,1562,520181.00,
503229,SIMPLEX REAL,X ,Q,89.00,89.00,89.00,89.00,89.00,92.25,1,476,42364.00,
503310,SWAN ENG    ,A ,Q,170.15,172.00,165.50,170.45,170.45,174.05,676,60544,10262768.00,
503349,VICTORIA MIL,X ,Q,3300.00,3300.00,3100.00,3192.30,3200.00,3150.00,14,72,231920.00,
503657,VEER ENERGY ,X ,Q,16.60,16.85,15.65,16.20,15.90,16.75,126,20470,329683.00,
503691,SAHARA ONE  ,X ,Q,33.00,33.00,33.00,33.00,33.00,34.55,3,50,1650.00,
503722,BANSW.SYNTEX,B ,Q,86.50,88.95,83.00,86.10,85.65,85.75,28,552,47319.00,
503776,MODIPON     ,XT,Q,16.05,16.05,16.05,16.05,16.05,16.45,1,50,802.00,
503804,SHRI DINESH ,X ,Q,162.00,163.00,150.50,155.00,155.00,157.20,13,960,152383.00,
503806,SRF LIMITED ,A ,Q,1890.05,1899.50,1850.00,1876.20,1876.20,1890.05,387,6304,11831630.00,
503811,SIYARAM SILK,B ,Q,618.35,623.00,616.05,619.70,620.00,635.30,22,211,130488.00,
503831,FOMENTO HOTE,X ,Q,114.00,132.25,111.10,115.00,115.00,113.00,14,426,49315.00,
503837,SHREE RAJSYN,X ,Q,11.00,12.07,10.93,10.97,10.97,11.50,18,5141,57939.00,
503960,BHARAT BIJLE,B ,Q,1294.00,1299.00,1245.00,1249.45,1252.00,1294.35,195,1324,1667656.00,
504000,ELPRO INTER ,X ,Q,48.30,49.45,45.35,45.55,46.25,50.35,217,38959,1810079.00,
504008,EMCO LTD.   ,T ,Q,7.70,7.90,7.64,7.84,7.87,8.04,36,28124,217836.00,
504028,GEE LTD     ,X ,Q,31.00,31.50,27.40,29.15,29.05,31.00,75,7959,235895.00,
504036,HIND.RECT   ,B ,Q,123.00,126.60,119.10,123.45,126.60,125.60,27,1988,241522.00,
504058,NIPPOBATRY  ,B ,Q,800.00,800.00,765.00,786.25,793.00,800.00,52,564,439943.00,
504067,ZENSAR TECH.,B ,Q,1212.90,1228.25,1156.60,1213.30,1205.05,1226.85,156,1040,1239153.00,
504076,JYOTI LTD.  ,X ,Q,47.55,49.95,47.55,47.55,47.55,50.00,7,200,9745.00,
504084,KAYCEE IND  ,X ,Q,6969.00,7631.00,6963.00,7100.00,7100.00,7329.00,11,25,185772.00,
504092,INDOKEM LTD.,X ,Q,17.00,17.00,15.40,15.40,15.40,15.80,17,2002,32263.00,
504093,PANA ENERG  ,X ,Q,281.00,304.90,281.00,289.95,287.00,300.85,72,2435,705397.00,
504112,NELCO LTD.  ,T ,Q,247.80,247.80,247.80,247.80,247.80,260.80,29,2815,697557.00,
504132,PERM MAGNETS,X ,Q,100.55,103.40,99.80,102.90,103.00,101.95,38,4241,435645.00,
504176,HIGH ENERGY ,X ,Q,351.75,366.60,335.00,347.55,354.10,358.85,43,406,143416.00,
504212,UNIV.CABLE  ,B ,Q,150.00,150.00,137.00,139.65,140.00,149.15,210,10376,1477939.00,
504220,W.S.INDUSTR.,B ,Q,6.52,6.52,6.52,6.52,6.52,7.24,1,300,1956.00,
504240,DELTON CABLE,X ,Q,22.05,22.30,22.05,22.30,22.30,23.20,6,4450,98240.00,
504258,LAKSHMI ELEC,X ,Q,684.00,684.00,638.60,652.75,650.00,689.25,199,6365,4150361.00,
504340,CONFINT     ,X ,Q,2.94,2.94,2.89,2.89,2.89,2.94,3,254,734.00,
504356,MULTI-PURPOS,XT,Q,16.35,16.35,16.35,16.35,16.35,16.65,1,10,163.00,
504392,KRISHNA VEN ,XT,Q,24.90,24.90,24.90,24.90,24.90,25.40,1,1,24.00,
504605,UNI ABEX    ,X ,Q,679.90,680.00,635.10,635.15,635.10,648.20,28,1058,712716.00,
504614,SARDA ENMIN ,B ,Q,388.00,391.05,368.15,376.20,374.40,392.15,845,29284,11192825.00,
504646,BHAGWATI AUT,X ,Q,114.00,114.15,112.05,114.00,114.00,114.50,21,3258,370279.00,
504673,UNIV.PRIME  ,XT,Q,3.50,3.50,3.50,3.50,3.50,3.68,1,100,350.00,
504701,GONTER PEIP ,XT,Q,4.71,4.71,4.27,4.27,4.27,4.49,9,2950,13038.00,
504741,IND.HUME PIP,B ,Q,262.40,270.85,247.30,248.95,248.95,263.90,340,14680,3805806.00,
504786,INVEST &PREC,X ,Q,425.00,429.95,390.00,401.75,401.50,421.95,268,15422,6159738.00,
504879,ORIENT ABRAS,B ,Q,33.50,33.90,33.10,33.20,33.20,34.80,35,8170,270884.00,
504918,SANDUR MANG.,X ,Q,1043.95,1043.95,940.00,957.90,957.90,1032.90,311,5596,5503863.00,
504959,STOVAC IND. ,X ,Q,2662.05,2739.30,2662.05,2694.20,2700.00,2690.30,26,277,742032.00,
504961,TATA YODOGAW,X ,Q,50.00,52.70,49.80,50.00,49.90,52.40,29,2328,116808.00,
504966,TINPLATE    ,B ,Q,171.90,171.90,171.90,171.90,171.90,180.90,144,8604,1479027.00,
504973,TIFHL       ,A ,Q,675.00,675.00,640.00,651.85,647.25,671.75,474,230091,151746854.00,
504988,WELCAST     ,X ,Q,725.00,732.00,725.00,726.10,726.10,741.10,7,110,80446.00,
505010,AUTO AXLES  ,B ,Q,1129.85,1173.70,1058.40,1128.95,1121.00,1134.20,897,8432,9455715.00,
505029,ATLAS CYCLES,T ,Q,128.80,139.00,128.80,133.60,133.50,134.95,45,2401,316036.00,
505036,AUTO COR.GOA,X ,Q,879.80,879.80,826.30,849.45,848.00,840.80,58,807,679668.00,
505075,SETCO AUTO  ,B ,Q,47.75,47.75,44.25,44.50,44.60,47.60,597,78962,3571048.00,
505141,SCOOTERS IND,T ,Q,49.00,49.00,48.55,48.55,48.55,51.10,24,2246,109083.00,
505160,TALBROS AUTO,B ,Q,278.00,285.35,276.00,278.45,278.45,286.55,129,5339,1500961.00,
505163,ZF STEERING ,B ,Q,965.00,970.00,930.00,934.70,935.00,971.95,208,1604,1515595.00,
505192,SMLISUZU    ,B ,Q,747.60,765.00,736.00,753.60,756.90,750.60,322,4637,3468714.00,
505196,TIL LTD.    ,B ,Q,400.00,400.00,379.10,379.75,381.00,399.15,121,1890,728099.00,
505200,EICHER MOTOR,A ,Q,29429.00,29527.65,29076.30,29261.65,29395.00,29382.20,734,1595,46674865.00,
505216,ALFRED HERB ,X ,Q,873.15,885.00,873.10,885.00,885.00,919.05,4,16,13982.00,
505230,CIMMCO      ,B ,Q,70.70,70.70,65.85,67.70,68.40,71.75,47,4161,285034.00,
505232,VELJAN      ,X ,Q,1238.00,1238.00,1100.00,1140.35,1149.90,1146.75,56,486,555388.00,
505242,DYNAMAT.TECH,B ,Q,1679.00,1700.00,1673.40,1678.35,1682.00,1694.25,35,151,253713.00,
505250,G.G.DANDEKAR,X ,Q,79.00,82.00,77.00,77.00,77.00,77.05,6,512,39441.00,
505255,GMM PFAUDLER,B ,Q,800.00,800.00,754.00,768.50,784.95,786.25,107,2553,1983017.00,
505283,KIRLOSAR PN ,B ,Q,882.00,889.65,870.00,877.00,884.00,904.30,102,1515,1327143.00,
505299,KULK-POWER  ,X ,Q,73.45,73.45,70.30,70.30,70.30,74.00,20,4050,286528.00,
505302,LAXMI AUTOLM,XT,Q,91.25,91.25,86.00,86.00,86.00,86.95,10,2812,245901.00,
505324,MANUGRAPH IN,B ,Q,35.00,35.00,33.05,34.25,34.25,36.10,27,2103,71183.00,
505343,MONOTYPE IND,X ,Q,0.49,0.49,0.49,0.49,0.49,0.50,5,3130,1533.00,
505355,NESCO LTD   ,B ,Q,550.15,550.15,525.00,528.85,536.50,543.25,151,4344,2315737.00,
505358,INTEGRA ENG ,X ,Q,48.00,48.00,44.35,45.65,46.50,46.90,44,11390,518637.00,
505368,REVATHI EQU.,B ,Q,500.00,511.80,480.15,491.40,509.85,517.95,24,324,159502.00,
505400,TEXINFRA    ,B ,Q,59.15,59.80,58.00,58.60,58.00,59.90,10,1223,72195.00,
505412,WENDT(INDIA),B ,Q,2750.00,2788.50,2700.00,2714.15,2700.00,2770.25,30,98,267840.00,
505509,RESPON IND  ,B ,Q,77.75,79.60,76.75,78.10,79.60,77.60,203,56526,4392757.00,
505515,SHYAMKAM INV,XT,Q,15.00,15.00,15.00,15.00,15.00,14.38,1,25,375.00,
505526,DOLAT INV.  ,X ,Q,18.85,18.85,18.85,18.85,18.85,19.80,21,6094,114871.00,
505533,WESTLIFE DEV,B ,Q,364.50,369.00,352.00,357.10,357.90,364.50,698,47513,16958807.00,
505537,ZEE ENTER   ,A ,Q,555.00,558.30,539.50,543.40,543.40,560.30,796,915174,504028849.00,
505576,GOLDCORP    ,X ,Q,66.35,68.90,66.35,68.00,68.00,66.70,12,3059,203929.00,
505590,SVPGLOB     ,X ,Q,293.00,293.00,273.00,282.90,282.90,285.15,125,9185,2572165.00,
505650,SKYL MILLAR ,X ,Q,3.32,3.32,3.32,3.32,3.32,3.48,1,100,332.00,
505665,ANTIF BEARNG,X ,Q,405.00,405.00,400.05,404.70,405.00,409.95,15,1179,476259.00,
505681,BIMETAL BEAR,X ,Q,522.00,528.00,510.00,513.55,515.00,547.00,65,1768,915320.00,
505688,BHARAT GEARS,B ,Q,166.10,166.10,150.10,152.80,152.80,167.20,227,13263,2071250.00,
505693,LATIMMETAL  ,XT,Q,33.60,33.60,33.60,33.60,33.60,33.60,1,50,1680.00,
505700,ELECON ENG  ,B ,Q,63.90,65.10,61.50,61.95,63.00,64.40,816,49537,3150641.00,
505710,GRAUER& WEIL,B ,Q,52.20,59.80,45.15,52.30,52.30,53.40,1215,265805,13311681.00,
505712,GUJ.AUTO GE ,X ,Q,185.10,187.00,184.10,185.00,185.00,180.85,78,2411,446077.00,
505714,GABRIEL(I)  ,B ,Q,147.00,148.20,143.25,146.40,146.45,147.65,180,9495,1391389.00,
505720,HERC.HOISTS ,B ,Q,124.15,125.50,114.20,117.20,118.00,125.05,142,6498,769386.00,
505726,IFB IND.LTD.,B ,Q,1180.00,1188.90,1077.90,1111.65,1127.00,1180.65,403,3799,4268868.00,
505729,SINGER INDIA,X ,Q,52.75,52.75,49.10,49.35,49.35,52.00,556,138608,6916351.00,
505737,INTER.COMBUS,X ,Q,382.00,387.00,370.10,378.90,379.90,399.15,122,2631,994929.00,
505744,FED MOG GOE ,B ,Q,407.95,418.80,405.30,412.70,416.50,420.00,110,1875,769888.00,
505750,JOSTS ENG.  ,X ,Q,924.00,924.00,891.00,896.35,891.00,948.05,49,484,440412.00,
505790,SCHAEFFLER  ,B ,Q,5439.55,5439.55,5330.00,5335.20,5332.00,5384.15,20,82,438372.00,
505800,RANE HOLDIN ,B ,Q,2238.95,2238.95,2020.05,2032.50,2020.05,2238.55,204,1283,2801071.00,
505827,SNL BEARINGS,X ,Q,380.00,393.95,366.20,378.50,376.50,395.30,48,1837,698194.00,
505840,JAIPAN INDUS,XT,Q,34.15,34.85,31.55,31.55,31.55,33.20,25,2821,93428.00,
505850,MANCREDIT   ,X ,Q,5.05,5.10,4.80,4.96,4.99,5.01,137,353080,1729906.00,
505854,TRF LTD.    ,B ,Q,202.20,205.05,192.30,195.15,195.15,206.75,149,6813,1337834.00,
505872,WPIL LTD.   ,X ,Q,645.00,670.00,610.00,635.70,635.00,649.70,394,13632,8592588.00,
505890,KENNAMETAL  ,B ,Q,710.00,738.90,681.25,726.00,726.00,724.75,249,7125,5027315.00,
505893,HIND.HARDY  ,XT,Q,125.00,126.00,125.00,126.00,126.00,120.00,5,205,25780.00,
505978,TRITON VALVE,X ,Q,1660.00,1698.00,1656.60,1657.45,1657.45,1697.60,36,277,461565.00,
506022,PRAKASH IND.,B ,Q,158.00,159.30,157.95,157.95,157.95,166.25,628,212768,33627826.00,
506027,BHORUKA ALU.,XT,Q,0.61,0.61,0.61,0.61,0.61,0.61,1,317,193.00,
506074,ARSHIYA     ,B ,Q,61.30,61.50,55.00,56.90,56.90,60.60,118,14275,824624.00,
506105,STANROSE MAF,X ,Q,154.50,154.50,152.35,152.40,152.40,151.80,3,3,459.00,
506109,GENESYS INT.,B ,Q,225.80,225.80,214.00,216.10,214.00,226.50,158,8316,1834714.00,
506122,PANKAJPIYUS ,X ,Q,58.00,60.50,54.20,60.50,60.50,61.50,5,290,16650.00,
506128,PARNAXLAB   ,X ,Q,50.00,51.95,48.00,51.85,51.85,52.95,25,545,26857.00,
506142,VYAPAR INDS ,X ,Q,30.35,30.35,30.35,30.35,30.35,28.95,6,2100,63735.00,
506146,VISAGAR POL ,B ,Q,1.16,1.24,1.16,1.16,1.16,1.22,43,279979,324875.00,
506184,KANANI IND  ,B ,Q,7.00,7.00,6.27,6.44,6.27,7.72,8,411,2701.00,
506186,GALAXY ENTER,XT,Q,25.30,25.30,23.10,24.00,24.00,24.10,12,3360,78055.00,
506194,ARIH SUPER  ,B ,Q,116.35,117.45,115.30,116.50,116.50,118.45,33,16580,1931180.00,
506197,BLISSGVS PH ,B ,Q,170.00,173.40,165.00,165.90,165.00,170.55,719,116464,19567661.00,
506222,INEOSSTYRO  ,B ,Q,810.65,811.05,784.00,795.25,797.00,820.35,56,515,410768.00,
506235,ALEMBIC LTD.,B ,Q,39.15,39.95,37.55,38.15,38.15,40.25,500,57062,2184668.00,
506248,AMINES&PLAST,X ,Q,49.35,49.35,49.30,49.30,49.30,51.85,34,3475,171342.00,
506260,ANUH PHARMA ,X ,Q,153.80,153.80,146.95,148.85,147.00,150.05,101,6108,916779.00,
506261,MODISON MET.,X ,Q,57.20,60.00,55.20,57.70,59.00,57.20,102,17546,1010867.00,
506285,BAYER CROP  ,A ,Q,4735.55,4750.00,4632.05,4696.30,4721.00,4747.45,112,345,1628167.00,
506390,CLARI CHEM  ,B ,Q,442.40,444.65,440.00,441.85,442.90,443.05,58,825,364356.00,
506395,COROM INTER ,A ,Q,448.40,448.40,423.90,431.95,431.95,450.95,476,6862,2983911.00,
506401,DEEPAK NITR.,B ,Q,229.30,230.30,219.60,222.30,222.00,229.55,2209,22014,4900203.00,
506405,DHARAMSI CHM,X ,Q,93.00,96.00,92.15,93.15,93.25,96.05,46,14744,1392086.00,
506414,DIL LTD     ,X ,Q,2899.95,2944.95,2737.90,2737.90,2737.90,2882.00,150,1471,4068670.00,
506480,GOCLCORP    ,B ,Q,426.00,433.30,402.15,406.95,404.00,430.00,87,2201,925989.00,
506520,JAYSHRI CHEM,X ,Q,13.35,13.35,12.90,13.00,13.00,13.40,39,20875,272278.00,
506522,JL MORISON  ,X ,Q,1458.05,1460.25,1386.00,1386.00,1386.00,1540.00,43,656,919419.00,
506525,KANORIA CHEM,B ,Q,66.20,66.40,61.60,62.00,62.00,65.40,205,15184,964285.00,
506528,KELTECH EN. ,X ,Q,1010.00,1079.90,960.00,1014.50,1043.00,1003.45,48,447,450524.00,
506530,KEMP & CO.  ,X ,Q,598.00,598.00,598.00,598.00,598.00,570.15,1,1,598.00,
506532,NITTA GELA  ,X ,Q,186.00,186.00,180.40,181.45,181.00,186.00,33,1279,234259.00,
506579,ORIENT.CARB.,B ,Q,993.00,997.50,944.95,950.25,952.00,994.60,263,4167,3993017.00,
506590,PHIL.CARBON ,B ,Q,208.10,210.00,207.60,207.60,207.60,218.50,343,16387,3403731.00,
506597,AMAL PRODUCT,X ,Q,124.45,124.45,120.00,123.85,124.00,125.10,26,1315,161913.00,
506618,PUN.CHEM    ,B ,Q,535.00,535.00,471.00,480.00,476.00,494.90,151,2488,1198402.00,
506642,SADHANA NITR,X ,Q,480.00,486.00,467.35,467.35,467.35,476.85,319,21896,10332187.00,
506655,SUDARSH.CHEM,B ,Q,452.00,452.95,424.20,426.30,426.30,460.60,481,9972,4367884.00,
506685,ULTRAMARINE ,X ,Q,255.00,280.00,213.00,273.00,273.00,260.00,2781,34185,8837709.00,
506687,TRANSPEK    ,X ,Q,1247.90,1247.90,1220.00,1228.75,1228.75,1248.70,93,1481,1820447.00,
506690,UNICHEM LAB ,B ,Q,235.60,244.70,231.40,233.10,232.10,240.40,752,34156,8038323.00,
506734,MYS PETRO   ,X ,Q,100.90,100.90,91.30,93.65,94.00,99.90,46,2341,220532.00,
506767,ALKYL AMINES,B ,Q,605.00,605.00,560.00,587.30,580.00,607.55,158,3508,2032297.00,
506808,TUTICORIN.  ,XT,Q,5.70,5.70,5.70,5.70,5.70,6.00,3,250,1425.00,
506820,ASTRAZEN.PH.,B ,Q,1170.00,1177.75,1108.00,1130.95,1130.00,1176.75,199,1258,1433180.00,
506852,PUN.ALKALI  ,X ,Q,60.00,63.50,57.55,57.60,57.55,60.55,350,132579,7773232.00,
506854,TANFAC IND. ,X ,Q,112.05,115.05,110.00,111.60,111.60,114.10,151,25061,2808257.00,
506858,GUJ.PETRO   ,XT,Q,26.40,26.40,26.00,26.00,26.00,25.15,2,4,104.00,
506863,SWADESHI IND,X ,Q,1.02,1.02,0.98,1.02,1.02,0.98,49,37602,38254.00,
506879,GUJ.THEMIS. ,X ,Q,33.95,34.00,31.25,31.65,31.45,33.45,88,11353,367681.00,
506910,JAYSN DYEST ,X ,Q,69.00,69.00,68.50,68.50,68.50,70.35,3,101,6931.00,
506919,MAKERS LAB. ,X ,Q,71.30,72.90,71.30,71.30,71.30,72.25,18,1229,88251.00,
506943,J.B.CHEMICAL,B ,Q,261.00,263.05,252.20,254.15,254.15,262.20,218,4831,1236425.00,
506981,BL.CHIP TEX ,X ,Q,224.20,233.00,215.05,220.85,215.05,232.05,36,1939,436641.00,
507155,JAGATJIT IND,XT,Q,72.25,72.25,72.20,72.20,72.20,76.00,3,114,8233.00,
507180,KESAR ENT.  ,B ,Q,34.30,35.85,32.50,33.65,33.20,34.30,18,1665,56236.00,
507205,TILAKNAG IND,B ,Q,18.10,18.25,17.60,18.00,18.00,18.40,202,50755,906985.00,
507315,SAKTHI SUGAR,B ,Q,16.00,16.40,15.50,15.90,15.90,15.00,166,28366,451634.00,
507410,WALCHANDNGR ,B ,Q,136.00,136.45,131.05,132.75,132.75,138.40,433,28346,3776781.00,
507435,KHOD.INDIA  ,XT,Q,70.00,72.20,69.00,70.00,70.00,72.20,15,4634,324115.00,
507438,IFB AGRO    ,T ,Q,563.60,563.60,562.40,562.40,562.40,592.00,15,155,87202.00,
507442,DHARANI SUG ,T ,Q,15.50,15.50,14.30,14.55,14.95,14.80,20,2268,33475.00,
507450,THIRU A.SUG.,B ,Q,32.00,32.00,28.45,28.60,28.60,29.50,19,749,21700.00,
507474,KOTHARI FERM,X ,Q,66.55,70.95,64.55,67.90,68.65,68.10,127,19391,1296886.00,
507488,G.M.BREWERI ,B ,Q,802.30,807.00,756.00,764.85,759.05,818.15,387,5744,4496612.00,
507490,RANA SUGARS ,B ,Q,4.43,4.47,4.10,4.25,4.25,4.20,74,65458,285237.00,
507498,PICCADILY SU,X ,Q,5.79,5.79,5.78,5.78,5.78,5.78,6,1900,10991.00,
507508,RIGA SUGAR  ,XT,Q,7.51,7.51,7.51,7.51,7.51,7.80,1,100,751.00,
507514,SOM DISTILL.,B ,Q,240.15,242.30,224.00,229.15,229.15,245.85,1268,56878,13167204.00,
